,summary,Herbst,Winter,Sommer,Frühling,word
meistbesucht insel,2.1881091942034656,-0.08095770071587191,-0.2434153726663224,0.5340963666643916,-0.0754448510868485,meistbesucht insel
insel groß,2.180955220833782,-0.0776828669832094,-0.24014053893365986,0.5263509994663328,-0.07217001735418599,insel groß
Ausnahme,2.1775780021054194,-0.07613316242366724,-0.23859083437411804,0.5226558307591618,-0.07062031279464404,Ausnahme
groß ausnahme,2.1775780021054194,-0.07613316242366724,-0.23859083437411804,0.5226558307591618,-0.07062031279464404,groß ausnahme
Thermometer,4.048350196611422,0.2683472330846042,-0.3049968601963275,0.6115863153122801,-0.6907165010932009,Thermometer
das thermometer,2.170160899593695,-0.07272122354010949,-0.23517889549055987,0.5144514243133588,-0.06720837391108596,das thermometer
markiert,2.1642672454474163,-0.07000176086532965,-0.23245943281578013,0.507843313891652,-0.06448891123630629,markiert
thermometer markier,2.1642672454474163,-0.07000176086532965,-0.23245943281578013,0.507843313891652,-0.06448891123630629,thermometer markier
markier tag,2.155694925166544,-0.06603305410636544,-0.22849072605681617,0.49808784738495565,-0.06052020447734225,markier tag
tag knapp,2.1531606588378187,-0.06485674797517177,-0.22731441992562235,0.4951704889265185,-0.05934389834614842,tag knapp
knapp grad,2.149500043740269,-0.06315518876155668,-0.2256128607120073,0.4909292205604561,-0.05764233913253339,knapp grad
Lufttemperatur,2.147535384103621,-0.062240763080624345,-0.22469843503107506,0.48863949445610755,-0.05672791345160124,Lufttemperatur
grad lufttemperatur,2.147535384103621,-0.062240763080624345,-0.22469843503107506,0.48863949445610755,-0.05672791345160124,grad lufttemperatur
+4259,2.1401265928503714,-0.05878489428001134,-0.2212425662304618,0.47991920140419825,-0.05327204465098785,+4259
+4259 chars,2.1380333476023856,-0.057806321508463016,-0.22026399345891373,0.47743054496893783,-0.05229347187943969,+4259 chars
Grill,2.5686182369480552,-0.24128801478634598,0.23737890234342462,-0.2164715202852046,-0.23577516515732277,Grill
der grill,2.5686182369480552,-0.24128801478634598,0.23737890234342462,-0.2164715202852046,-0.23577516515732277,der grill
grill gehör,2.4954691162361446,-0.21239664552731083,0.21333589238600853,-0.1875801510261694,-0.20688379589828743,grill gehör
gehör wohnung,2.3588877300432474,-0.15611011856955653,0.16259399066094576,-0.13129362406841516,-0.15059726894053313,gehör wohnung
wohnung die,2.325766124629376,-0.14196941218879416,0.1489577226271159,-0.11715291768765272,-0.13645656255977093,wohnung die
Feuerwehren,2.483119305472304,-0.20743546575161972,0.20907698869657532,-0.1826189712504784,-0.20192261612259643,Feuerwehren
die feuerwehr,2.483119305472304,-0.20743546575161972,0.20907698869657532,-0.1826189712504784,-0.20192261612259643,die feuerwehr
feuerwehr landkreis,2.4377600996802236,-0.18899953721645,0.19290001121923173,-0.16418304271530865,-0.18348668758742664,feuerwehr landkreis
Freising,3.259592180224105,-0.4795220009207463,-0.05775861336792423,-0.45470550641960494,0.6249666895705313,Freising
landkreis freising,2.413898289752683,-0.1791628997549957,0.18403549692041277,-0.15434640525385415,-0.1736500501259723,landkreis freising
freising warn,2.3954633240204637,-0.1714965783170744,0.17701049853475606,-0.14668008381593312,-0.16598372868805117,freising warn
warn gefahr,2.369474928260645,-0.16058829280258016,0.16683432695692865,-0.1357717983014387,-0.1550754431735568,warn gefahr
alternativen,2.3439505679000985,-0.14975769417088747,0.1565149997820302,-0.12494119966974607,-0.14424484454186426,alternativen
gefahr alternativ,2.3439505679000985,-0.14975769417088747,0.1565149997820302,-0.12494119966974607,-0.14424484454186426,gefahr alternativ
Heizmethoden,2.328315602983851,-0.1430650004309875,0.1500278437836663,-0.11824850592984608,-0.137552150801964,Heizmethoden
alternativ heizmethode,2.328315602983851,-0.1430650004309875,0.1500278437836663,-0.11824850592984608,-0.137552150801964,alternativ heizmethode
ausgehen,2.3144773063845703,-0.137103787924091,0.14417704879087517,-0.11228729342294955,-0.13159093829506757,ausgehen
heizmethode ausgeh,2.3144773063845703,-0.137103787924091,0.14417704879087517,-0.11228729342294955,-0.13159093829506757,heizmethode ausgeh
Campingkocher,2.304837261468951,-0.1329299830148718,0.14003912757481818,-0.10811348851373051,-0.12741713338584854,Campingkocher
Grills,2.2917343449908656,-0.12722879826641836,0.13433094888174024,-0.10241230376527712,-0.1217159486373951,Grills
campingkocher grill,2.2917343449908656,-0.12722879826641836,0.13433094888174024,-0.10241230376527712,-0.1217159486373951,campingkocher grill
Feuerschalen,2.282242168075027,-0.12307827824718105,0.13013408313872885,-0.09826178374603979,-0.11756542861815773,Feuerschalen
grill feuerschal,2.282242168075027,-0.12307827824718105,0.13013408313872885,-0.09826178374603979,-0.11756542861815773,grill feuerschal
feuerschal stell,2.2727965461628528,-0.11893094337528434,0.12590522476603364,-0.09411444887414286,-0.11341809374626098,feuerschal stell
Wohnungen,2.2653940473918466,-0.11566862762030687,0.1225537568632544,-0.09085213311916554,-0.11015577799128352,Wohnungen
stell wohnung,2.2653940473918466,-0.11566862762030687,0.1225537568632544,-0.09085213311916554,-0.11015577799128352,stell wohnung
Brandgefahr,2.2502543131981847,-0.10896314937553196,0.1155948322932928,-0.08414665487439069,-0.10345029974650864,Brandgefahr
wohnung brandgefahr,2.2502543131981847,-0.10896314937553196,0.1155948322932928,-0.08414665487439069,-0.10345029974650864,wohnung brandgefahr
brandgefahr dar,2.103514579662975,-0.04152946662747926,0.03990926313150312,-0.016712972126337905,-0.03601661699845592,brandgefahr dar
entziehen,2.099977449394053,-0.03984651774625042,0.037876375809727955,-0.015030023245109044,-0.034333668117227135,entziehen
sie entzieh,2.099977449394053,-0.03984651774625042,0.037876375809727955,-0.015030023245109044,-0.034333668117227135,sie entzieh
Luft,2.9408279018638392,0.040928267389703114,-0.3043291381296395,-0.3517945579395441,0.6058290611524934,Luft
entzieh luft,2.0948217988709317,-0.037388401009784925,0.03489351330126105,-0.01257190650864359,-0.03187555138076162,entzieh luft
Sauerstoff,2.0930741900325747,-0.036553801036705406,0.033877047922288635,-0.01173730653556405,-0.03104095140768205,Sauerstoff
luft sauerstoff,2.0930741900325747,-0.036553801036705406,0.033877047922288635,-0.01173730653556405,-0.03104095140768205,luft sauerstoff
sauerstoff erzeug,2.0880986706680007,-0.034173836429223746,0.030968105641039998,-0.009357341928082465,-0.028660986800200527,sauerstoff erzeug
giftige,2.085290458198823,-0.03282806549519669,0.029316390495865215,-0.008011570994055302,-0.027315215866173272,giftige
erzeug giftig,2.085290458198823,-0.03282806549519669,0.029316390495865215,-0.008011570994055302,-0.027315215866173272,erzeug giftig
Kohl…,2.0828962158250763,-0.031679248120010335,0.02790247845811674,-0.006862753618868827,-0.026166398490987005,Kohl…
giftig kohl…,2.0828962158250763,-0.031679248120010335,0.02790247845811674,-0.006862753618868827,-0.026166398490987005,giftig kohl…
kohl… die,2.08115970206426,-0.03084519886816346,0.026873694702627907,-0.006028704367022191,-0.02533234923914017,kohl… die
dar.…,2.042466743165827,-0.012078176662023543,0.0032067089284672453,0.012738317839117871,-0.006565327033000139,dar.…
brandgefahr dar.…,2.042466743165827,-0.012078176662023543,0.0032067089284672453,0.012738317839117871,-0.006565327033000139,brandgefahr dar.…
+3508,2.041496729589039,-0.011603141269811669,0.0025944602761773885,0.013213353231329774,-0.006090291640788519,+3508
dar.… +3508,2.041496729589039,-0.011603141269811669,0.0025944602761773885,0.013213353231329774,-0.006090291640788519,dar.… +3508
+3508 chars,2.0406806440704535,-0.011203312720115197,0.0020786255127186013,0.013613181781026244,-0.0056904630910918725,+3508 chars
grad frankreich,2.5849116692091205,-0.24761124831616566,-0.4100689202666164,0.8423662397899242,-0.2420983986871423,grad frankreich
frankreich erwart,2.500552262016639,-0.21443152374325078,-0.3768891956937012,0.7917551950101122,-0.20891867411422743,frankreich erwart
mahnen,2.5499776885867744,-0.2340045210165573,0.23143689110537766,-0.20918802651541582,-0.22849167138753398,mahnen
an.…,2.1454930414956324,-0.06128929360053118,0.06322569002073886,-0.03647279909938991,-0.05577644397150795,an.…
veränderung an.…,2.1454930414956324,-0.06128929360053118,0.06322569002073886,-0.03647279909938991,-0.05577644397150795,veränderung an.…
+4003,2.141362185990386,-0.05936207349880211,0.06099539749085624,-0.034545578997660566,-0.053849223869778716,+4003
an.… +4003,2.141362185990386,-0.05936207349880211,0.06099539749085624,-0.034545578997660566,-0.053849223869778716,an.… +4003
+4003 chars,2.1374324546991015,-0.05752523264702627,0.058861039958470404,-0.03270873814588484,-0.052012383018003004,+4003 chars
Kreuzberger,2.606326177091478,-0.2558615462163724,-0.4183192181668229,0.8543139958845546,-0.25034869658734904,Kreuzberger
schwimmen kreuzberger,2.606326177091478,-0.2558615462163724,-0.4183192181668229,0.8543139958845546,-0.25034869658734904,schwimmen kreuzberger
Prinzenbad,3.201729713947673,-0.4616111108358938,-0.6240687827863443,1.0906495187706793,-0.45609826120687047,Prinzenbad
kreuzberger prinzenbad,2.6430355868573066,-0.26984801155936466,-0.4323056835098151,0.8740299684676045,-0.2643351619303412,kreuzberger prinzenbad
prinzenbad bleib,2.6834574586498987,-0.2850259710327635,-0.44748364298321414,0.8946943353114435,-0.2795131214037403,prinzenbad bleib
bleib lang,2.7137612403604656,-0.29625549566303605,-0.4587131676134865,0.9095171844056179,-0.29074264603401256,bleib lang
lang öffn,2.7488449401226647,-0.3091007131293648,-0.4715583850798155,0.9260095802978482,-0.3035878635003417,lang öffn
öffn der,2.803629910394022,-0.32883488561228846,-0.49129255756273904,0.9504326469684292,-0.32332203598326525,öffn der
Oktobersommer,2.8327594636933333,-0.33917122354614615,-0.5016288954965968,0.9628044006018565,-0.3336583739171229,Oktobersommer
der oktobersommer,2.8327594636933333,-0.33917122354614615,-0.5016288954965968,0.9628044006018565,-0.3336583739171229,der oktobersommer
oktobersommer mach,2.974810183543075,-0.38810014456928776,-0.5505578165197386,1.0177745952904658,-0.3825872949402645,oktobersommer mach
mach möglich,3.1351916126031667,-0.4406102041230008,-0.6030678760734514,1.0709014559767833,-0.4350973544939776,mach möglich
möglich das,3.488392130200994,-0.5473608338354626,-0.7098185057859132,1.1636351624152075,-0.5418479842064393,möglich das
Freibad,8.052645459749296,-1.38392057744254,-1.5463782493929907,1.5321490404169535,-1.3784077278135167,Freibad
das freibad,3.9227811378657322,-0.6647207876483611,-0.8271784595988115,1.2471055487890907,-0.6592079380193379,das freibad
freibad mal,3.1164616938803134,-0.43461819725865986,-0.5970758692091103,1.065116985187703,-0.4291053476296365,freibad mal
mal woche,3.0438148744714373,-0.4110315330746599,-0.5734892050251104,1.0416677396451206,-0.4055186834456364,mal woche
woche lang,3.874823617657222,0.4643248401545747,-0.4474756980261856,0.5533526248649488,-0.6469072055746818,woche lang
lang offen,3.0183147883125123,-0.4026185699805367,-0.5650762419309874,1.0330314526915523,-0.3971057203515134,lang offen
der mild,3.128907931882555,-0.4386039515774709,-0.6010616235279217,1.0689722693965693,-0.43309110194844774,der mild
mild herbst,3.234881870711051,-0.47191232273550376,-0.6343699946859541,1.1000477896455447,-0.46639947310648044,mild herbst
herbst temperatur,3.9227811378657322,-0.6647207876483611,-0.8271784595988115,1.2471055487890907,-0.6592079380193379,herbst temperatur
grad mach,2.925587328428666,-0.37141516802929503,-0.5338728399797457,0.9996657114743683,-0.3659023184002717,grad mach
mach jahr,2.771619895740384,-0.3173518606350081,-0.47980953258545866,0.9363526537281617,-0.31183901100598477,mach jahr
jahr möglich,2.7434875259639955,-0.307149842204891,-0.46960751415534147,0.9235357896585782,-0.3016369925758675,jahr möglich
möglich die,2.700260043421111,-0.2912679922090475,-0.45372566415949805,0.9029813663737617,-0.2857551425800242,möglich die
die saison,2.6834574586498987,-0.2850259710327635,-0.44748364298321414,0.8946943353114435,-0.2795131214037403,die saison
Sommerbad,2.646408752765158,-0.27112344472343153,-0.4335811166738821,0.875795163713917,-0.2656105950944081,Sommerbad
saison sommerbad,2.646408752765158,-0.27112344472343153,-0.4335811166738821,0.875795163713917,-0.2656105950944081,saison sommerbad
Kreuzberg,2.6149081145136512,-0.2591488705045634,-0.42160654245501383,0.8590079770701615,-0.25363602087554005,Kreuzberg
sommerbad kreuzberg,2.6149081145136512,-0.2591488705045634,-0.42160654245501383,0.8590079770701615,-0.25363602087554005,sommerbad kreuzberg
kreuzberg prinzenbad,2.575246774755516,-0.2438652758386583,-0.40632294778910893,0.8368609880031618,-0.238352426209635,kreuzberg prinzenbad
prinzenbad weit,2.5230576290201685,-0.22339142232294742,-0.38584909427339803,0.805844506533683,-0.2178785726939242,prinzenbad weit
weit woche,2.5090146247095997,-0.21781000772541212,-0.38026767967586267,0.7971060095605923,-0.2122971580963887,weit woche
verlängert,4.180207863013159,-0.7282808847521622,-0.375108003037407,0.948709328152375,-0.21727839967638593,verlängert
woche verlänger,2.499149780071345,-0.21387049751797818,-0.37632816946842884,0.7908621099996832,-0.20835764788895492,woche verlänger
teilten,2.475233791760927,-0.20425476433532466,-0.36671243628577543,0.7753503350770258,-0.19874191470630131,teilten
Bäderbetriebe…,2.459229119176914,-0.1977678461048954,-0.36022551805534603,0.7646621297342471,-0.19225499647587208,Bäderbetriebe…
teil bäderbetriebe…,2.459229119176914,-0.1977678461048954,-0.36022551805534603,0.7646621297342471,-0.19225499647587208,teil bäderbetriebe…
+1244,2.4399982500146336,-0.18991723355605,-0.35237490550650064,0.7514775451529756,-0.1844043839270269,+1244
bäderbetriebe… +1244,2.4399982500146336,-0.18991723355605,-0.35237490550650064,0.7514775451529756,-0.1844043839270269,bäderbetriebe… +1244
+1244 chars,2.433324414414466,-0.18717830562870907,-0.34963597757915976,0.7468118009829396,-0.1816654559996858,+1244 chars
Energieagentur,3.1389004988598033,-0.44179249045950003,0.37474032973364757,-0.4169759959583587,-0.43627964083047677,Energieagentur
international energieagentur,3.1389004988598033,-0.44179249045950003,0.37474032973364757,-0.4169759959583587,-0.43627964083047677,international energieagentur
energieagentur die,2.981898573177636,-0.3904801142035037,0.3438306149131032,-0.36566361970236233,-0.3849672645744804,energieagentur die
historischer,2.583695475970761,-0.24714064057731297,0.242097110089384,-0.2223241460761716,-0.24162779094828968,historischer
energiekrise historisch,2.583695475970761,-0.24714064057731297,0.242097110089384,-0.2223241460761716,-0.24162779094828968,energiekrise historisch
Wendepunkt,2.4422620660704992,-0.19084459755204528,0.19454438260891213,-0.1660281030509039,-0.185331747923022,Wendepunkt
historisch wendepunkt,2.4422620660704992,-0.19084459755204528,0.19454438260891213,-0.1660281030509039,-0.185331747923022,historisch wendepunkt
wendepunkt die,2.981898573177636,-0.3904801142035037,0.3438306149131032,-0.36566361970236233,-0.3849672645744804,wendepunkt die
energieagentur seh,2.2599724329165185,-0.11327252684356519,0.12007799864028429,-0.08845603234242402,-0.10775967721454204,energieagentur seh
erneuerbare,2.941339681707623,-0.376785063071224,-0.15491079750873604,-0.3519685685700827,0.6601140753659271,erneuerbare
seh erneuerbar,2.2473050673988753,-0.10765166197871955,0.11422260358376865,-0.08283516747757813,-0.10213881234969627,seh erneuerbar
Ukrainekrieg,2.8596744599484643,-0.3486277046186519,0.3166394241182737,-0.3238112101175104,-0.3431148549896286,Ukrainekrieg
energie ukrainekrieg,2.199423676701579,-0.08611527236807863,0.09114962813840159,-0.061298777866937285,-0.08060242273905534,energie ukrainekrieg
